"Kod";"Nazwa";"Wskaźniki";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2003";137,7;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2004";139,4;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2005";141,2;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2006";143,0;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2007";145,2;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2008";147,6;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2009";150,3;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2010";154,8;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2011";156,9;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2012";158,6;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2013";160,2;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2014";161,6;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2015";162,9;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2016";164,5;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2017";166,4;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2018";168,0;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2019";169,5;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2020";174,6;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2021";175,7;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2022";176,6;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2023";178,2;"osoba";"";
2215000;"Powiat wejherowski";"ludność na 1 km2";"2024";179,3;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2000";;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2001";;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2002";57,5;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2003";57,4;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2004";57,4;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2005";57,3;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2006";57,2;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2007";57,2;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2008";57,1;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2009";57,1;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2010";58,6;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2011";58,5;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2012";58,4;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2013";58,2;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2014";58,1;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2015";58,0;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2016";57,8;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2017";57,4;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2018";56,9;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2019";56,5;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2020";54,2;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2021";53,5;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2022";52,9;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2023";52,5;"osoba";"";
2216000;"Powiat sztumski";"ludność na 1 km2";"2024";51,8;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2000";;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2001";;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2002";1761,8;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2003";1759,4;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2004";1752,0;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2005";1748,1;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2006";1720,0;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2007";1741,9;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2008";1741,4;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2009";1744,8;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2010";1757,9;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2011";1758,0;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2012";1757,6;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2013";1761,8;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2014";1761,7;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2015";1764,6;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2016";1770,3;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2017";1772,2;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2018";1781,3;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2019";1797,6;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2020";1857,3;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2021";1856,3;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2022";1829,3;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2023";713,6;"osoba";"";
2261000;"Powiat m. Gdańsk";"ludność na 1 km2";"2024";715,4;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2000";;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2001";;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2002";1871,0;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2003";1871,0;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2004";1869,7;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2005";1865,8;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2006";1863,6;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2007";1851,7;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2008";1844,4;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2009";1834,1;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2010";1845,9;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2011";1842,1;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2012";1840,5;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2013";1835,4;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2014";1833,8;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2015";1831,3;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2016";1827,7;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2017";1822,6;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2018";1822,6;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2019";1822,9;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2020";1818,4;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2021";1810,5;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2022";1796,4;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2023";616,0;"osoba";"";
2262000;"Powiat m. Gdynia";"ludność na 1 km2";"2024";613,2;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2000";;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2001";;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2002";2306,5;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2003";2300,0;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2004";2288,7;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2005";2287,3;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2006";2273,3;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2007";2257,7;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2008";2255,6;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2009";2250,0;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2010";2225,3;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2011";2214,2;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2012";2198,1;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2013";2177,0;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2014";2160,0;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2015";2143,6;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2016";2130,6;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2017";2119,7;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2018";2109,1;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2019";2101,5;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2020";2040,8;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2021";2019,0;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2022";2001,5;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2023";1620,3;"osoba";"";
2263000;"Powiat m. Słupsk";"ludność na 1 km2";"2024";1607,3;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2000";;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2001";;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2002";2392,3;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2003";2369,6;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2004";2342,4;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2005";2315,1;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2006";2283,8;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2007";2258,0;"osoba";"";
2264000;"Powiat m. Sopot";"ludność na 1 km2";"2008";2238,8;"osoba";"";
